node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
8726,8725,55,86,85,87,95,0
8727,8726,55,55,86,85,87,0
8728,8727,12,55,55,86,85,0
8729,8728,13,12,57,56,56,0
8730,8727,13,12,57,56,56,0
8731,8726,13,12,57,56,56,0
8732,8724,65,85,87,95,100,0
8733,8732,55,65,85,87,95,0
8734,8733,12,55,65,85,87,0
8735,8734,13,12,57,56,56,0
8736,8733,14,12,64,60,91,0
8737,8732,0,65,85,87,95,0
8738,8724,65,85,87,95,100,0
8739,8738,55,65,85,87,95,0
8740,8739,12,55,65,85,87,0
8741,8740,13,12,57,56,56,0
8742,8739,14,12,64,60,91,0
8743,8738,52,65,85,87,95,0
8744,8743,55,52,65,85,87,0
8745,8744,55,55,52,65,85,0
8746,8745,12,55,55,52,65,0
8747,8746,13,12,57,56,56,0
8748,8745,13,12,57,56,56,0
8749,8744,13,12,57,56,56,0
8750,8743,12,52,65,85,87,0
8751,8750,13,12,57,56,56,0
8752,8724,65,85,87,95,100,0
8753,8752,55,65,85,87,95,0
8754,8753,12,55,65,85,87,0
8755,8754,13,12,57,56,56,0
8756,8753,14,12,64,60,91,0
8757,8752,9,65,85,87,95,0
8758,8724,65,85,87,95,100,0
8759,8758,55,65,85,87,95,0
8760,8759,12,55,65,85,87,0
8761,8760,13,12,57,56,56,0
8762,8759,14,12,64,60,91,0
8763,8758,0,65,85,87,95,0
8764,8724,65,85,87,95,100,0
8765,8764,55,65,85,87,95,0
8766,8765,12,55,65,85,87,0
8767,8766,13,12,57,56,56,0
8768,8765,14,12,64,60,91,0
8769,8764,12,65,85,87,95,0
8770,8769,13,12,57,56,56,0
8771,8430,87,95,100,100,100,0
8772,8771,89,87,95,100,100,0
8773,8772,90,89,87,95,100,0
8774,8772,90,89,87,95,100,0
8775,8771,81,87,95,100,100,0
8776,8775,91,81,87,95,100,0
8777,8776,56,91,81,87,95,0
8778,8777,56,56,91,81,87,0
8779,8778,55,56,56,91,81,0
8780,8779,12,55,56,56,91,0
8781,8780,13,12,57,56,56,0
8782,8779,13,12,57,56,56,0
8783,8778,57,56,56,91,81,0
8784,8783,12,57,56,56,91,0
8785,8784,13,12,57,56,56,0
8786,8778,13,12,57,56,56,0
8787,8777,57,56,91,81,87,0
8788,8787,0,57,56,91,81,0
8789,8777,13,12,57,56,56,0
8790,8775,84,81,87,95,100,0
8791,8790,12,84,81,87,95,0
8792,8791,13,12,57,56,56,0
8793,8790,91,84,81,87,95,0
8794,8793,0,91,84,81,87,0
8795,8430,87,95,100,100,100,0
8796,8795,89,87,95,100,100,0
8797,8796,90,89,87,95,100,0
8798,8795,91,87,95,100,100,0
8799,8798,52,91,87,95,100,0
8800,8799,55,52,91,87,95,0
8801,8800,12,55,52,91,87,0
8802,8801,13,12,57,56,56,0
8803,8800,13,12,57,56,56,0
8804,8799,55,52,91,87,95,0
8805,8804,12,55,52,91,87,0
8806,8805,13,12,57,56,56,0
8807,8804,13,12,57,56,56,0
8808,8430,87,95,100,100,100,0
8809,8808,89,87,95,100,100,0
8810,8809,90,89,87,95,100,0
8811,8808,65,87,95,100,100,0
8812,8811,12,65,87,95,100,0
8813,8812,14,12,64,60,91,0
8814,8811,52,65,87,95,100,0
8815,8814,55,52,65,87,95,0
8816,8815,12,55,52,65,87,0
8817,8816,13,12,57,56,56,0
8818,8815,13,12,57,56,56,0
8819,8808,76,87,95,100,100,0
8820,8819,19,76,87,95,100,0
8821,8820,22,19,76,87,95,0
8822,8820,12,19,76,87,95,0
8823,8822,13,12,57,56,56,0
8824,8819,81,76,87,95,100,0
8825,8824,65,81,76,87,95,0
8826,8825,12,65,81,76,87,0
8827,8826,14,12,64,60,91,0
8828,8825,55,65,81,76,87,0
8829,8828,12,55,65,81,76,0
8830,8829,13,12,57,56,56,0
8831,8828,13,12,57,56,56,0
8832,8824,65,81,76,87,95,0
8833,8832,12,65,81,76,87,0
8834,8833,14,12,64,60,91,0
8835,8832,56,65,81,76,87,0
8836,8835,55,56,65,81,76,0
8837,8836,12,55,56,65,81,0
8838,8837,13,12,57,56,56,0
8839,8836,13,12,57,56,56,0
8840,8835,57,56,65,81,76,0
8841,8840,12,57,56,65,81,0
8842,8841,13,12,57,56,56,0
8843,8835,13,12,57,56,56,0
8844,8824,17,81,76,87,95,0
8845,8844,52,17,81,76,87,0
8846,8845,55,52,17,81,76,0
8847,8846,12,55,52,17,81,0
8848,8847,13,12,57,56,56,0
8849,8846,13,12,57,56,56,0
8850,8845,7,52,17,81,76,0
8851,8850,56,7,52,17,81,0
8852,8851,12,56,7,52,17,0
8853,8852,13,12,57,56,56,0
8854,8851,57,56,7,52,17,0
8855,8854,0,57,56,7,52,0
8856,8851,13,12,57,56,56,0
8857,8850,12,7,52,17,81,0
8858,8857,13,12,57,56,56,0
8859,8850,56,7,52,17,81,0
8860,8859,12,56,7,52,17,0
8861,8860,13,12,57,56,56,0
8862,8859,57,56,7,52,17,0
8863,8862,0,57,56,7,52,0
8864,8859,13,12,57,56,56,0
8865,8850,13,12,57,56,56,0
8866,8824,84,81,76,87,95,0
8867,8866,12,84,81,76,87,0
8868,8867,13,12,57,56,56,0
8869,8866,17,84,81,76,87,0
8870,8869,52,17,84,81,76,0
8871,8870,55,52,17,84,81,0
8872,8871,12,55,52,17,84,0
8873,8872,13,12,57,56,56,0
8874,8871,13,12,57,56,56,0
8875,8870,0,52,17,84,81,0
8876,8870,12,52,17,84,81,0
8877,8876,13,12,57,56,56,0
8878,8808,91,87,95,100,100,0
8879,8878,12,91,87,95,100,0
8880,8879,13,12,57,56,56,0
8881,8430,87,95,100,100,100,0
8882,8881,89,87,95,100,100,0
8883,8882,90,89,87,95,100,0
8884,8882,90,89,87,95,100,0
8885,8881,81,87,95,100,100,0
8886,8885,17,81,87,95,100,0
8887,8886,56,17,81,87,95,0
8888,8887,55,56,17,81,87,0
8889,8888,12,55,56,17,81,0
8890,8889,13,12,57,56,56,0
8891,8888,13,12,57,56,56,0
8892,8887,57,56,17,81,87,0
8893,8892,12,57,56,17,81,0
8894,8893,13,12,57,56,56,0
8895,8887,13,12,57,56,56,0
8896,8885,65,81,87,95,100,0
8897,8896,55,65,81,87,95,0
8898,8897,12,55,65,81,87,0
8899,8898,13,12,57,56,56,0
8900,8897,14,12,64,60,91,0
8901,8896,12,65,81,87,95,0
8902,8901,13,12,57,56,56,0
8903,8885,84,81,87,95,100,0
8904,8903,72,84,81,87,95,0
8905,8881,76,87,95,100,100,0
8906,8905,41,76,87,95,100,0
8907,8906,55,41,76,87,95,0
8908,8907,12,55,41,76,87,0
8909,8908,13,12,57,56,56,0
8910,8907,13,12,57,56,56,0
8911,8906,46,41,38,76,87,0
8912,8906,0,41,76,87,95,0
8913,8905,65,76,87,95,100,0
8914,8913,55,65,76,87,95,0
8915,8914,12,55,65,76,87,0
8916,8915,13,12,57,56,56,0
8917,8914,14,12,64,60,91,0
8918,8913,24,65,76,87,95,0
8919,8918,12,24,65,76,87,0
8920,8919,13,12,57,56,56,0
8921,8918,30,24,65,76,87,0
8922,8918,55,24,65,76,87,0
8923,8922,12,55,24,65,76,0
8924,8923,13,12,57,56,56,0
8925,8922,13,12,57,56,56,0
8926,8430,87,95,100,100,100,0
8927,8926,89,87,95,100,100,0
8928,8927,90,89,87,95,100,0
8929,8926,17,87,95,100,100,0
8930,8929,52,17,87,95,100,0
8931,8930,55,52,17,87,95,0
8932,8931,12,55,52,17,87,0
8933,8932,13,12,57,56,56,0
8934,8931,13,12,57,56,56,0
8935,8930,0,52,17,87,95,0
8936,8430,87,95,100,100,100,0
8937,8936,89,87,95,100,100,0
8938,8937,90,89,87,95,100,0
8939,8936,17,87,95,100,100,0
8940,8939,52,17,87,95,100,0
8941,8940,55,52,17,87,95,0
8942,8941,12,55,52,17,87,0
8943,8942,13,12,57,56,56,0
8944,8941,13,12,57,56,56,0
8945,8940,19,52,17,87,95,0
8946,8945,21,19,52,17,87,0
8947,8945,0,19,52,17,87,0
8948,8430,87,95,100,100,100,0
8949,8948,89,87,95,100,100,0
