node_id,parent_id,class_name,anc1_class_name,anc2_class_name,anc3_class_name,anc4_class_name,Generator
194998,194997,12,65,87,95,100,0
194999,194998,14,12,67,76,77,0
195000,194997,0,65,87,95,100,0
195001,194977,65,87,95,100,100,0
195002,195001,12,65,87,95,100,0
195003,195002,14,12,67,76,77,0
195004,195001,0,65,87,95,100,0
195005,194977,76,87,95,100,100,0
195006,195005,19,76,87,95,100,0
195007,195006,22,19,76,77,77,0
195008,195006,12,19,76,87,95,0
195009,195008,13,12,55,55,55,0
195010,195005,17,76,87,95,100,0
195011,195010,52,17,76,87,95,0
195012,195011,55,52,17,76,87,0
195013,195012,12,55,52,17,76,0
195014,195013,13,12,55,55,55,0
195015,195012,13,12,55,55,55,0
195016,195011,0,52,17,76,87,0
195017,195005,91,76,87,95,100,0
195018,194977,77,87,95,100,100,0
195019,195018,12,77,87,95,100,0
195020,195019,14,12,67,76,77,0
195021,195018,52,77,87,95,100,0
195022,195021,12,52,77,87,95,0
195023,195022,13,12,55,55,55,0
195024,195021,55,52,77,87,95,0
195025,195024,12,55,52,77,87,0
195026,195025,13,12,55,55,55,0
195027,195024,13,12,55,55,55,0
195028,195021,53,52,77,87,95,0
195029,195028,0,53,52,77,87,0
195030,195018,65,77,87,95,100,0
195031,195030,12,65,77,87,95,0
195032,195031,14,12,67,76,77,0
195033,195030,55,65,77,87,95,0
195034,195033,12,55,65,77,87,0
195035,195034,13,12,55,55,55,0
195036,195033,13,12,55,55,55,0
195037,195018,65,77,87,95,100,0
195038,195037,12,65,77,87,95,0
195039,195038,14,12,67,76,77,0
195040,195037,55,65,77,87,95,0
195041,195040,12,55,65,77,87,0
195042,195041,13,12,55,55,55,0
195043,195040,13,12,55,55,55,0
195044,195018,17,77,87,95,100,0
195045,195044,52,17,77,87,95,0
195046,195045,55,52,17,77,87,0
195047,195046,12,55,52,17,77,0
195048,195047,13,12,55,55,55,0
195049,195046,13,12,55,55,55,0
195050,195045,12,52,17,77,87,0
195051,195050,13,12,55,55,55,0
195052,195045,53,52,17,77,87,0
195053,195052,0,53,52,17,77,0
195054,195018,65,77,87,95,100,0
195055,195054,12,65,77,87,95,0
195056,195055,14,12,67,76,77,0
195057,195054,52,65,77,87,95,0
195058,195057,12,52,65,77,87,0
195059,195058,13,12,55,55,55,0
195060,195057,52,52,65,77,87,0
195061,195060,55,52,52,65,77,0
